,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,aspect_ratio,log_aspect_ratio,video_quality_score,file_size_estimate,frame_density,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score
9735,20226,54,7,5.993961427306569,6.2324480165505225,6.175867270105761,5.8888779583328805,3.258096538021482,9.914773624553096,4.007333185232471,2.0794415416798357,4.007333185232471,1.732867951399863,0.589961993874872,0.5599394128309735,0.9932462255657669,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.4999228836730661,0.4999228836730661,1.8455877668112577,0.2938453666787195,0.2938453666787195,1.845595375387705,0.21395051120746497,0.21395051120746497,1.5398000149355273,0.9959584409619914,0.9959584409619914,2.4337869035855433,1.0,1.0,2.3275805181505755,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.28698931177288056,12.408315286656283,12.226409443857092,9.252057965328051,0,0,0,0,1,0,2
9736,52,0,0,4.624972813284271,7.029972911706386,6.46302945692067,6.175867270105761,3.4330189939851112,3.970291913552122,0.0,0.0,0.0,0.0,0.45521784142817917,0.4153294255675253,-0.1239040881829271,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.20019012612971265,0.20019012612971265,-0.5569068871130273,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75,-0.2871621868149088,13.493002368627057,11.654945724990657,8.057991807269381,0,0,0,0,1,0,2
9737,67,0,0,6.920671504248683,8.069029328774958,7.155396301896734,6.580639137284949,3.258096538021482,4.219507705176107,0.0,0.0,0.0,0.0,0.6811744134686998,0.6578303164154539,1.7494792888694592,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.212756088997185,0.212756088997185,-0.45618496783416174,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,15.224425630671693,14.98970083302364,10.178768042270166,1,1,0,0,0,1,1
9738,447,1,0,4.727387818712341,7.090076835776092,6.75110146893676,6.175867270105761,3.4330189939851112,6.104793232414985,0.6931471805599453,0.0,0.6931471805599453,0.0,0.465298146671685,0.4261478008840478,-0.040329283926243076,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3078159877920846,0.3078159877920846,0.30576344424187457,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5620608899297423,-0.5752341988309988,13.841178304712852,11.817464654488433,8.160406812697452,1,0,0,0,1,0,1
9739,6,0,0,2.302585092994046,5.517452896464707,5.771441123130016,5.484796933490655,2.3978952727983707,1.9459101490553132,0.0,0.0,0.0,0.0,0.22663437344470014,0.1700093000295874,-2.0190667972031493,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.5854698181602647,0.33093199450640015,-2.971610842700212,0.0981167145032287,0.0981167145032287,-1.3750718009195215,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.286644189639361,11.288894019594723,7.820037989458753,4.700480365792417,0,0,0,1,0,0,1
9740,162,3,1,5.288267030694535,5.993961427306569,6.46302945692067,6.175867270105761,3.258096538021482,5.093750200806762,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.5205032764071751,0.4853949961275262,0.41737093448537815,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.2568371589232687,0.2568371589232687,-0.10285510257457113,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.071316837069155,0.071316837069155,0.2137356093950099,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,12.456990884227238,11.282228458001104,8.546363568716018,0,0,0,0,1,0,2
9741,41,0,0,5.147494476813453,6.950814768442584,6.46302945692067,6.175867270105761,3.4330189939851112,3.737669618283368,0.0,0.0,0.0,0.0,0.5066475888826959,0.470524808738623,0.30249481270859424,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.18846084081659037,0.18846084081659037,-0.650922454480745,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,13.413844225363253,12.098309245256036,8.580513470798564,0,0,0,0,1,0,1
9742,280,0,0,4.060443010546419,6.774223886357614,6.46302945692067,6.175867270105761,3.258096538021482,5.638354669333745,0.0,0.0,0.0,0.0,0.39965339843598097,0.35569660850274587,-0.5845833369285318,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.2842972146620117,0.2842972146620117,0.11724975900116313,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.2871621868149088,13.237253343278283,10.834666896904032,7.318539548567902,0,0,0,1,0,0,2
9743,10,0,0,5.209486152841421,8.723231274827508,7.560601162768557,6.985641817639208,3.4339872044851463,2.3978952727983707,0.0,0.0,0.0,0.0,0.512749185170335,0.4770731579279599,0.35308253828578046,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.12090671607012195,0.12090671607012195,-1.192399551892928,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5749593451293489,16.283832437596065,13.93271742766893,8.643473357326567,1,1,0,0,1,0,0
9744,12166,29,0,4.700480365792417,6.375024819828097,6.343880434126331,5.771441123130016,3.4339872044851463,9.406482647787447,3.4011973816621555,0.0,3.4011973816621555,0.0,0.46264975215542836,0.4233054935162681,-0.06228685841866465,0.8070508627436273,0.5214314683172013,-0.2097526342573026,0.7621058988763474,0.4159034829606378,-0.6441136520600192,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.4742938274311354,0.4742938274311354,1.6401592006744474,0.24939930012413944,0.24939930012413944,1.4601800174325796,0.0,0.0,-0.44929659337524885,0.8453131010237513,0.8453131010237513,1.9433398207446377,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5633802816901409,-0.5724393109963151,12.718905253954429,11.075505185620514,8.134467570277563,0,0,0,0,1,0,2
9745,8813,10,3,4.59511985013459,5.429345628954441,5.176149732573829,4.890349128221754,1.9459101490553132,9.084096645401932,2.3978952727983707,1.3862943611198906,2.3978952727983707,1.3862943611198906,0.4522795319518079,0.4121759759503167,-0.1482653186616862,0.6584954036794061,0.15297183730384564,-2.1696974646474847,0.6457596705346555,0.13024097000187543,-2.3759402565472816,0.47511318532026,0.15281205182922802,-4.498201601974199,0.45803847495699723,0.45803847495699723,1.5098651422710274,0.175830254965867,0.175830254965867,0.8222239040547471,0.14263367413831,0.14263367413831,0.8767678121652687,0.5959584409619912,0.5959584409619912,1.131530669062858,0.8,0.8,1.7507038129017307,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2858006043520751,10.60549536152827,10.02446547908903,6.541029999189903,0,0,0,0,1,0,2
9746,1557,5,7,5.82600010738045,7.170888478512505,6.013715156042802,6.580639137284949,3.40684805317097,7.351158226430694,1.791759469228055,2.0794415416798357,1.791759469228055,1.732867951399863,0.5734302232922248,0.5421972022044705,0.8561829663602724,0.7650481523690901,0.41725284530562734,-0.7639092810713495,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8318156063012422,0.7285437785307438,0.43615173653061673,0.3706602246362296,0.3706602246362296,0.8094886436010795,0.13138418841128693,0.13138418841128693,0.4368085460996215,0.21395051120746497,0.21395051120746497,1.5398000149355273,0.4453131010237513,0.4453131010237513,0.6410835862219524,1.0,1.0,2.3275805181505755,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7647058823529411,0.5669239812421472,13.184603634555307,12.996888585892954,9.23284816055142,0,0,0,0,1,0,2
9747,12,0,0,4.204692619390966,6.129050210060545,6.46302945692067,5.8888779583328805,3.4330189939851112,2.5649493574615367,0.0,0.0,0.0,0.0,0.41385131877325615,0.37093408665567046,-0.46686979707276005,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.12932991995723428,0.12932991995723428,-1.1248837338903708,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5741514985877894,12.592079666981215,10.333742829451511,7.6377116133760765,0,0,0,0,1,0,2
9748,17656,8,0,4.127134385045092,6.679599185844383,6.175867270105761,5.8888779583328805,3.4339872044851463,9.778887584302796,2.1972245773362196,0.0,2.1972245773362196,0.0,0.4062175675169243,0.3627413996120734,-0.5301604665098958,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.4930712354493875,0.4930712354493875,1.7906686836824253,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.0,0.0,-0.44929659337524885,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.28698931177288056,12.855466455950143,10.806733570889474,7.561121589530238,0,0,0,0,1,0,2
9749,2786,4,4,5.056245805348308,6.536691597591305,6.46302945692067,6.175867270105761,2.1400661634962708,7.932721027481948,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.49766634187120146,0.4608859636209775,0.22803219051268905,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.522518294191763,0.22932576067932545,-3.842434936362596,0.3999837940436586,0.3999837940436586,1.0445304165215317,0.11801511171285249,0.11801511171285249,0.3208782089362832,0.1655925676293755,0.1655925676293755,1.0902165060520694,0.4,0.4,0.4935604154376114,0.9287712379549451,0.9287712379549451,2.1221294503130492,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.2871621868149088,12.999721054511975,11.592937402939612,7.1963119688445785,0,0,0,0,1,0,1
9750,449,1,3,4.127134385045092,5.932245187448011,6.75110146893676,6.175867270105761,3.4339872044851463,6.1092475827643655,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.4062175675169243,0.3627413996120734,-0.5301604665098958,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.3080405851208665,0.3080405851208665,0.3075636941915528,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.14263367413831,0.14263367413831,0.8767678121652687,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.8,0.8,1.7507038129017307,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5620608899297423,-0.5752341988309988,12.68334665638477,10.059379572493103,7.561121589530238,1,0,0,0,1,0,2
9751,135639,1148,12,5.3981627015177525,5.318119993844216,6.175867270105761,5.8888779583328805,3.4330189939851112,11.817759596239576,7.046647277848756,2.5649493574615367,4.023594781085251,1.732867951399863,0.531319874055221,0.4970035744570131,0.5070502655493987,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.5958752745777831,0.5958752745777831,2.6146899098978125,0.5167088828165278,0.5167088828165278,3.7781628331156387,0.26390365646289815,0.26390365646289815,2.0042141041623953,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.75,-0.28698931177288056,11.493987263949977,10.716282695361969,8.831181695502863,0,0,0,0,1,0,2
9752,914,6,0,5.424950017481403,7.953318346560431,7.155396301896734,6.580639137284949,3.4339872044851463,6.818924065275521,1.9459101490553132,0.0,1.9459101490553132,0.0,0.533956443964476,0.4998331914316524,0.5289098034058546,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.34382390474536545,0.34382390474536545,0.594383309111647,0.14268758170150245,0.14268758170150245,0.5348262495494005,0.0,0.0,-0.44929659337524885,0.483624782048867,0.483624782048867,0.7658126498969559,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,15.108714648457166,13.378268364041833,8.85893722196655,1,1,0,0,1,0,2
9753,240,2,0,5.5254529391317835,7.664346632098617,7.155396301896734,6.580639137284949,2.7713379403381286,5.484796933490655,1.0986122886681098,0.0,1.0986122886681098,0.0,0.5438485503395669,0.5104495881430162,0.6109242696361444,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.676649534446469,0.47809964016813117,-1.7102991414130986,0.27655452390376,0.27655452390376,0.055188563868035015,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,14.81974293399535,13.1897995712304,8.296790879469912,1,1,0,0,1,0,2
9754,93,1,0,4.290459441148391,6.326149473155099,6.175867270105761,5.8888779583328805,3.4339872044851463,4.543294782270004,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4222930089285861,0.3799938690928133,-0.3968805868966298,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.22908208648400616,0.22908208648400616,-0.3253246574578565,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.28698931177288056,12.50201674326086,10.616608914303491,7.724446645633537,0,0,0,0,1,0,2
9755,8,0,0,2.6390573296152584,5.993961427306569,5.771441123130016,5.484796933490655,2.772588722239781,2.1972245773362196,0.0,0.0,0.0,0.0,0.25975200925334235,0.20555177668272404,-1.7444917855055067,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.11078849486377139,0.11078849486377139,-1.2735017062077243,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.286644189639361,11.765402550436585,8.633018756921828,5.4116460518550396,0,0,0,1,0,0,2
9756,486,4,0,5.4510384535657,7.1284959456800365,6.75110146893676,6.154858094016418,2.9616582932202395,6.18826412308259,1.6094379124341005,0.0,1.6094379124341005,0.0,0.5365242258823327,0.5025889838255635,0.5501990268941009,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8127352527946903,0.5402126993051241,0.10950993620345684,0.7231181286582798,0.5531017775502721,-1.0674875160978359,0.3120247584554883,0.3120247584554883,0.3394986592423848,0.11801511171285249,0.11801511171285249,0.3208782089362832,0.0,0.0,-0.44929659337524885,0.4,0.4,0.4935604154376114,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.550351288056206,-0.5962433749203422,13.879597414616796,12.579534399245738,8.41269674678594,1,0,0,0,1,0,2
9757,64,0,0,5.176149732573829,5.545177444479562,6.175867270105761,6.175867270105761,1.9459101490553132,4.174387269895637,0.0,0.0,0.0,0.0,0.509468012742344,0.473551741269759,0.3258786653099657,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.47511318532026,0.15281205182922802,-4.498201601974199,0.21048102564504384,0.21048102564504384,-0.47442063745418195,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,0.0,11.721044714585323,10.721327177053391,7.122059881629142,0,0,0,0,1,0,2
9758,7,0,0,3.258096538021482,8.371242135931933,7.155396301896734,6.580639137284949,3.4330189939851112,2.0794415416798357,0.0,0.0,0.0,0.0,0.320681598158316,0.27094257038712,-1.2393306477062322,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.10484963664442792,0.10484963664442792,-1.3211043614507811,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,15.526638437828666,11.629338673953415,6.691115532006593,1,1,0,1,0,0,1
9759,7,0,0,3.49650756146648,5.877735781779639,5.8664680569332965,5.666426688112432,2.772588722239781,2.0794415416798357,0.0,0.0,0.0,0.0,0.344147455331268,0.29612657462989395,-1.0447775689482024,0.7463157850732697,0.370791266678343,-1.0110520429306862,0.7482389774806971,0.3818563146996312,-0.8505243259392951,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.10484963664442792,0.10484963664442792,-1.3211043614507811,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8181818181818182,-0.2000413688208642,11.744203838712934,9.374243343246118,6.269096283706261,0,0,0,1,0,0,2
9760,96,1,0,8.015987811027237,6.836259277277067,6.75110146893676,6.175867270105761,3.4330189939851112,4.574710978503383,0.6931471805599453,0.0,0.6931471805599453,0.0,0.7889820795852815,0.7735315542126835,2.643301884060007,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.230666154462738,0.230666154462738,-0.3126276306745711,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5620608899297423,-0.5752341988309988,13.587360746213827,14.852247088304305,11.449006805012349,1,0,0,0,0,1,1
9761,16,0,0,3.49650756146648,6.282266746896006,6.175867270105761,5.8888779583328805,3.258096538021482,2.833213344056216,0.0,0.0,0.0,0.0,0.344147455331268,0.29612657462989395,-1.0447775689482024,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.14285633123423305,0.14285633123423305,-1.0164633828879606,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75,-0.28698931177288056,12.458134017001768,9.778774308362486,6.7546040994879615,0,0,0,1,0,0,2
9762,211,1,0,6.825460036255307,6.693323668269949,6.398594934535208,6.175867270105761,3.258096538021482,5.356586274672012,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6718031240170813,0.647772870332391,1.671782863748175,0.8140114896372285,0.5386957952762613,-0.11791861629306913,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.2700898838926646,0.2700898838926646,0.0033715279407713866,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8,-0.22272766442944647,13.091918602805157,13.518783704525255,10.08355657427679,0,0,0,0,0,1,2
9763,9588,43,9,6.434546518787453,6.680854678790215,6.175867270105761,5.8888779583328805,3.4339872044851463,9.16837188715368,3.784189633918261,2.302585092994046,3.784189633918261,1.732867951399863,0.6333270475533048,0.6064796132496733,1.3527815556184457,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.462287802624393,0.462287802624393,1.5439254401422542,0.27748293919214356,0.27748293919214356,1.7037081098631117,0.23690940469853053,0.23690940469853053,1.7532487088223283,0.9404996874207057,0.9404996874207057,2.2532331346905528,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.75,-0.28698931177288056,12.856721948895977,13.115401197577668,9.868533723272598,0,0,0,0,0,1,2
9764,97,1,0,2.8903717578961645,6.530877627725885,6.46302945692067,5.8888779583328805,3.2180755046974316,4.584967478670572,0.6931471805599453,0.0,0.6931471805599453,0.0,0.2844878976964469,0.23209880264084545,-1.5394090042991064,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7857249238255753,0.6541516055435531,-0.20143214171252385,0.2311833078879334,0.2311833078879334,-0.3084824102806645,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5741514985877894,12.993907084646555,9.42124938562205,6.108447262593597,0,0,0,1,0,0,2
9765,14,0,0,5.375278407684165,5.442417710521793,5.262690188904886,4.976733742420574,2.6026896854443837,2.70805020110221,0.0,0.0,0.0,0.0,0.5290674632277211,0.4945862443156872,0.48837575228153834,0.6695048403592803,0.18027835974525716,-2.0244460639776567,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.6354723970436091,0.4116381220422476,-2.279912728153252,0.13654535311969526,0.13654535311969526,-1.0670487486834128,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,-0.2859564464843114,10.705107899426679,10.817696118205959,7.977968093128549,0,0,0,0,1,0,2
9766,1036,8,0,4.7535901911063645,6.829793737512425,6.46302945692067,5.8888779583328805,3.258096538021482,6.9440872082295275,2.1972245773362196,0.0,2.1972245773362196,0.0,0.46787714289134813,0.42891562867995536,-0.018947083781467533,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.35013488285990324,0.35013488285990324,0.6449686749070996,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.0,0.0,-0.44929659337524885,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5625,-0.5741514985877894,13.292823194433094,11.58338392861879,8.011686729127847,0,0,0,0,1,0,2
9767,15218,96,6,4.394449154672439,7.651595573857601,7.155396301896734,6.580639137284949,3.4330189939851112,9.6302999262348,4.574710978503383,1.9459101490553132,4.023594781085251,1.732867951399863,0.4325283064821595,0.3909785851044815,-0.3120207568731385,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.48557914603691466,0.48557914603691466,1.7306161725464497,0.33544942803389777,0.33544942803389777,2.2063662026531987,0.2002116735716725,0.2002116735716725,1.4120701245545324,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5625,-0.5747571646117846,14.806991875754335,12.04604472853004,7.82746814865755,1,1,0,0,1,0,2
9768,4,0,0,3.295836866004329,8.046229101075378,7.155396301896734,6.580639137284949,3.4330189939851112,1.6094379124341005,0.0,0.0,0.0,0.0,0.3243962298616196,0.27492918378405873,-1.2085330071596547,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.08115110568780959,0.08115110568780959,-1.5110588875952902,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5625,-0.5747571646117846,15.201625402972113,11.342065967079707,6.728855859989441,1,1,0,1,0,0,2
